Row_ID,Order_ID,Customer_ID,Product_ID,Quantity,Year,weeknum,Week_Date
21974,IN-2014-18301,ES-140201,OFF-SU-10001407,2,2014,9,2014-02-24
21975,IN-2014-23579,TP-215651,OFF-LA-10001658,1,2014,8,2014-02-17
21976,IN-2012-32175,EB-141101,TEC-MA-10000258,2,2012,19,2012-04-30
21977,IN-2012-32175,EB-141101,FUR-FU-10004509,6,2012,19,2012-04-30
21978,IN-2014-65502,AC-104201,FUR-CH-10004694,3,2014,9,2014-02-24
21979,IN-2012-66461,BP-110501,TEC-PH-10003556,1,2012,14,2012-03-26
21980,IN-2012-64494,MA-175601,TEC-AC-10003570,9,2012,1,2011-12-26
21981,IN-2012-24209,AR-105701,TEC-PH-10000896,6,2012,52,2012-12-17
21982,IN-2012-24209,AR-105701,FUR-CH-10001913,1,2012,52,2012-12-17
21983,ID-2011-58824,NG-184301,TEC-AC-10001835,1,2011,46,2011-11-07
21984,ID-2012-41982,BS-117551,OFF-ST-10000078,2,2012,8,2012-02-13
21985,ID-2012-41982,BS-117551,OFF-ST-10002066,3,2012,8,2012-02-13
21986,ID-2012-41982,BS-117551,OFF-LA-10001672,4,2012,8,2012-02-13
21987,ID-2011-34996,CS-121751,OFF-PA-10002109,7,2011,18,2011-04-25
21988,ID-2013-57333,MY-182951,TEC-CO-10003102,2,2013,19,2013-05-06
21989,ID-2013-57333,MY-182951,OFF-EN-10001958,2,2013,19,2013-05-06
21990,IN-2011-16341,NZ-185651,TEC-PH-10000922,3,2011,53,2011-12-26
21991,IN-2014-10237,TB-216251,OFF-LA-10002939,6,2014,47,2014-11-17
21992,IN-2014-10237,TB-216251,FUR-BO-10004707,2,2014,47,2014-11-17
21993,IN-2014-10237,TB-216251,FUR-CH-10001664,2,2014,47,2014-11-17
21994,IN-2012-18518,TT-210701,OFF-AR-10002109,6,2012,40,2012-09-24
21995,IN-2012-18518,TT-210701,FUR-CH-10001207,6,2012,40,2012-09-24
21996,IN-2012-18518,TT-210701,OFF-AR-10004900,5,2012,40,2012-09-24
21997,IN-2014-76716,RS-194201,OFF-AR-10003620,8,2014,39,2014-09-22
21998,IN-2014-76716,RS-194201,FUR-CH-10002872,2,2014,39,2014-09-22
21999,IN-2012-20779,IL-151001,TEC-MA-10003084,6,2012,42,2012-10-08
22000,IN-2012-71200,TP-214151,OFF-BI-10000590,2,2012,23,2012-05-28
22001,IN-2012-71200,TP-214151,TEC-CO-10003777,3,2012,23,2012-05-28
22002,IN-2011-19603,TH-212351,OFF-LA-10001731,3,2011,21,2011-05-16
22003,ID-2014-22851,TB-211901,OFF-SU-10003332,1,2014,33,2014-08-11
22004,ID-2014-22851,TB-211901,TEC-AC-10003276,5,2014,33,2014-08-11
22005,ID-2014-22851,TB-211901,FUR-BO-10001934,1,2014,33,2014-08-11
22006,IN-2014-11427,ED-138851,TEC-PH-10001619,7,2014,24,2014-06-09
22007,IN-2014-11427,ED-138851,OFF-ST-10004703,2,2014,24,2014-06-09
22008,IN-2014-11427,ED-138851,FUR-FU-10000496,3,2014,24,2014-06-09
22009,ID-2014-79131,JR-157001,OFF-EN-10003601,3,2014,43,2014-10-20
22010,IN-2014-66188,SC-204401,OFF-SU-10001382,2,2014,24,2014-06-09
22011,IN-2013-55205,GZ-144701,OFF-EN-10000315,8,2013,38,2013-09-16
22012,ID-2011-77815,HM-148601,OFF-SU-10002566,4,2011,40,2011-09-26
22013,ID-2011-77815,HM-148601,TEC-AC-10000642,3,2011,40,2011-09-26
22014,ID-2013-16306,CS-119501,OFF-ST-10004668,1,2013,42,2013-10-14
22015,ID-2013-16306,CS-119501,OFF-SU-10004727,3,2013,42,2013-10-14
22016,ID-2013-16306,CS-119501,OFF-BI-10000854,3,2013,42,2013-10-14
22017,ID-2013-16306,CS-119501,TEC-PH-10001699,4,2013,42,2013-10-14
22018,ID-2014-75057,NP-186701,OFF-LA-10000506,5,2014,44,2014-10-27
22019,IN-2012-64424,TH-211151,OFF-AR-10001073,2,2012,31,2012-07-23
22020,IN-2012-64424,TH-211151,FUR-BO-10001580,9,2012,31,2012-07-23
22021,IN-2014-54050,HH-150101,OFF-ST-10000344,3,2014,32,2014-08-04
22022,IN-2014-54050,HH-150101,OFF-ST-10004871,2,2014,32,2014-08-04
22023,IN-2011-55268,GT-147101,TEC-PH-10001354,4,2011,37,2011-09-05
22024,IN-2013-17146,RF-198401,OFF-SU-10004766,1,2013,23,2013-06-03
22025,IN-2013-58509,JH-159851,OFF-ST-10000007,3,2013,45,2013-11-04
22026,IN-2013-58509,JH-159851,TEC-CO-10004027,3,2013,45,2013-11-04
22027,IN-2013-58509,JH-159851,TEC-AC-10003451,3,2013,45,2013-11-04
22028,ID-2011-72096,PA-190601,OFF-ST-10003319,2,2011,14,2011-03-28
22029,ID-2011-72096,PA-190601,OFF-BI-10004651,2,2011,14,2011-03-28
22030,IN-2013-20912,SV-207851,OFF-PA-10002921,5,2013,31,2013-07-29
22031,IN-2014-73377,LL-168401,FUR-BO-10001212,2,2014,36,2014-09-01
22032,ID-2014-10356,HZ-149501,OFF-AP-10000487,3,2014,16,2014-04-14
22033,ID-2014-10356,HZ-149501,FUR-TA-10003055,3,2014,16,2014-04-14
22034,ID-2014-10356,HZ-149501,TEC-CO-10000129,1,2014,16,2014-04-14
22035,IN-2011-62450,AY-105551,OFF-ST-10000007,2,2011,25,2011-06-13
22036,IN-2011-62450,AY-105551,OFF-FA-10002241,3,2011,25,2011-06-13
22037,IN-2011-62450,AY-105551,OFF-AR-10000249,3,2011,25,2011-06-13
22038,IN-2014-28192,JW-160751,OFF-EN-10002425,2,2014,2,2014-01-06
22039,IN-2014-28192,JW-160751,TEC-CO-10003448,2,2014,2,2014-01-06
22040,IN-2014-44012,PS-190451,OFF-BI-10003142,3,2014,39,2014-09-22
22041,IN-2014-44012,PS-190451,OFF-ST-10000103,3,2014,39,2014-09-22
22042,IN-2013-25539,PO-191801,OFF-EN-10004744,3,2013,50,2013-12-09
22043,IN-2013-25539,PO-191801,OFF-ST-10003411,2,2013,50,2013-12-09
22044,IN-2013-25539,PO-191801,TEC-PH-10003723,3,2013,50,2013-12-09
22045,IN-2014-10657,DB-136151,FUR-CH-10001415,3,2014,48,2014-11-24
22046,ID-2012-60980,EM-142001,OFF-LA-10000370,2,2012,33,2012-08-06
22047,ID-2012-60980,EM-142001,OFF-BI-10001904,3,2012,33,2012-08-06
22048,ID-2012-60980,EM-142001,OFF-SU-10003221,3,2012,33,2012-08-06
22049,ID-2012-60980,EM-142001,TEC-PH-10001670,7,2012,33,2012-08-06
22050,ID-2012-60980,EM-142001,OFF-ST-10000542,7,2012,33,2012-08-06
22051,ID-2012-60980,EM-142001,TEC-AC-10000742,9,2012,33,2012-08-06
22052,IN-2013-74259,AT-104351,OFF-PA-10002479,4,2013,41,2013-10-07
22053,ID-2013-53007,TS-213401,TEC-PH-10003481,2,2013,35,2013-08-26
22054,ID-2013-53007,TS-213401,OFF-BI-10003012,2,2013,35,2013-08-26
22055,IN-2013-20933,NL-183101,TEC-PH-10002683,1,2013,42,2013-10-14
22056,ID-2013-76534,VG-218051,FUR-TA-10004745,4,2013,22,2013-05-27
22057,IN-2013-59216,MD-173501,OFF-AR-10000242,5,2013,23,2013-06-03
22058,IN-2013-17041,SO-203351,OFF-AP-10002090,6,2013,40,2013-09-30
22059,IN-2013-17041,SO-203351,OFF-ST-10002650,2,2013,40,2013-09-30
22060,IN-2011-70584,PR-188801,FUR-CH-10003965,2,2011,16,2011-04-11
22061,IN-2014-23488,PS-189701,OFF-FA-10003186,5,2014,48,2014-11-24
22062,IN-2014-45748,EA-140351,FUR-FU-10000889,1,2014,40,2014-09-29
22063,ID-2013-40925,RP-192701,TEC-AC-10003895,2,2013,41,2013-10-07
22064,IN-2013-13681,LT-171101,OFF-LA-10004745,2,2013,46,2013-11-11
22065,ID-2012-58201,AW-109301,OFF-AR-10004153,1,2012,25,2012-06-11
22066,IN-2013-49577,SC-200201,FUR-CH-10003822,8,2013,30,2013-07-22
22067,IN-2013-49577,SC-200201,OFF-FA-10004795,3,2013,30,2013-07-22
22068,IN-2013-49577,SC-200201,TEC-AC-10001616,2,2013,30,2013-07-22
22069,IN-2013-49577,SC-200201,FUR-CH-10002209,6,2013,30,2013-07-22
22070,IN-2012-38447,RR-193151,FUR-CH-10001138,3,2012,39,2012-09-17
22071,IN-2013-33337,BH-117101,TEC-AC-10004487,9,2013,10,2013-03-04
22072,IN-2011-25882,LD-168551,TEC-PH-10002154,4,2011,30,2011-07-18
22073,IN-2011-25882,LD-168551,OFF-BI-10002712,2,2011,30,2011-07-18
22074,IN-2011-25882,LD-168551,OFF-BI-10003468,4,2011,30,2011-07-18
22075,IN-2011-25882,LD-168551,TEC-PH-10000922,4,2011,30,2011-07-18
22076,IN-2013-12610,CM-126551,OFF-LA-10000095,2,2013,28,2013-07-08
22077,IN-2013-12610,CM-126551,FUR-CH-10002207,3,2013,28,2013-07-08
22078,IN-2014-73265,MT-178151,FUR-BO-10000208,8,2014,32,2014-08-04
22079,IN-2014-73265,MT-178151,FUR-FU-10003052,3,2014,32,2014-08-04
22080,IN-2014-73265,MT-178151,OFF-BI-10000006,4,2014,32,2014-08-04
22081,ID-2013-19960,LT-167651,TEC-CO-10003354,2,2013,10,2013-03-04
22082,IN-2012-66727,EC-140501,TEC-AC-10002244,7,2012,48,2012-11-19
22083,IN-2011-34800,GD-145901,FUR-CH-10001752,3,2011,10,2011-02-28
22084,IN-2012-44096,RB-194651,OFF-SU-10002306,9,2012,26,2012-06-18
22085,IN-2012-44096,RB-194651,FUR-BO-10001708,4,2012,26,2012-06-18
22086,IN-2013-25686,ML-174101,OFF-BI-10004589,5,2013,35,2013-08-26
22087,IN-2013-26148,VM-216851,TEC-MA-10001261,3,2013,40,2013-09-30
22088,IN-2014-30852,GZ-145451,FUR-CH-10003551,3,2014,14,2014-03-31
22089,IN-2014-30852,GZ-145451,FUR-FU-10001477,2,2014,14,2014-03-31
22090,IN-2014-30852,GZ-145451,OFF-SU-10002388,1,2014,14,2014-03-31
22091,IN-2012-47918,GB-145301,FUR-BO-10001073,7,2012,10,2012-02-27
22092,IN-2012-47918,GB-145301,OFF-LA-10002765,1,2012,10,2012-02-27
22093,IN-2014-49815,RB-193301,TEC-AC-10000111,2,2014,24,2014-06-09
22094,IN-2014-49815,RB-193301,FUR-BO-10001874,3,2014,24,2014-06-09
22095,IN-2014-11763,JS-156851,OFF-AR-10002389,5,2014,5,2014-01-27
22096,IN-2014-11763,JS-156851,TEC-CO-10000865,9,2014,5,2014-01-27
22097,IN-2014-50417,DB-133601,TEC-PH-10002904,6,2014,26,2014-06-23
22098,IN-2014-50417,DB-133601,OFF-AR-10002144,5,2014,26,2014-06-23
22099,IN-2014-50417,DB-133601,OFF-ST-10003286,2,2014,26,2014-06-23
22100,IN-2014-54708,LA-167801,FUR-BO-10001822,4,2014,21,2014-05-19
22101,IN-2011-44656,RD-197201,TEC-CO-10003992,4,2011,19,2011-05-02
22102,IN-2012-65880,GM-144551,OFF-AR-10000733,5,2012,50,2012-12-03
22103,IN-2012-65880,GM-144551,OFF-BI-10001324,5,2012,50,2012-12-03
22104,IN-2012-65880,GM-144551,OFF-SU-10004461,1,2012,50,2012-12-03
22105,IN-2012-65880,GM-144551,FUR-CH-10003822,5,2012,50,2012-12-03
22106,IN-2011-74490,PS-190451,OFF-EN-10003413,4,2011,16,2011-04-11
22107,IN-2011-74490,PS-190451,FUR-FU-10004876,3,2011,16,2011-04-11
22108,IN-2011-74490,PS-190451,FUR-CH-10003009,6,2011,16,2011-04-11
22109,IN-2011-74490,PS-190451,TEC-CO-10000764,2,2011,16,2011-04-11
22110,IN-2011-74490,PS-190451,OFF-BI-10004868,3,2011,16,2011-04-11
22111,IN-2011-74490,PS-190451,OFF-PA-10002520,3,2011,16,2011-04-11
22112,IN-2011-74490,PS-190451,TEC-AC-10002221,6,2011,16,2011-04-11
22113,ID-2013-28605,JF-152951,OFF-EN-10004526,4,2013,17,2013-04-22
22114,ID-2013-28605,JF-152951,OFF-BI-10001645,7,2013,17,2013-04-22
22115,ID-2013-28605,JF-152951,FUR-CH-10000025,3,2013,17,2013-04-22
22116,ID-2013-28605,JF-152951,OFF-EN-10002166,3,2013,17,2013-04-22
22117,ID-2013-28605,JF-152951,OFF-PA-10002477,7,2013,17,2013-04-22
22118,IN-2013-29305,LS-172301,OFF-PA-10000453,2,2013,18,2013-04-29
22119,IN-2013-29305,LS-172301,TEC-AC-10004249,6,2013,18,2013-04-29
22120,IN-2012-56150,SH-199751,OFF-PA-10003381,6,2012,42,2012-10-08
22121,IN-2011-20443,CC-123701,OFF-BI-10002424,2,2011,50,2011-12-05
22122,IN-2014-61211,GW-146051,OFF-EN-10002985,9,2014,34,2014-08-18
22123,IN-2013-61288,FW-143951,OFF-AP-10003917,4,2013,29,2013-07-15
22124,IN-2013-61288,FW-143951,TEC-PH-10001884,7,2013,29,2013-07-15
22125,IN-2013-61288,FW-143951,OFF-LA-10002806,3,2013,29,2013-07-15
22126,IN-2013-61288,FW-143951,TEC-MA-10002459,2,2013,29,2013-07-15
22127,IN-2013-61288,FW-143951,OFF-AP-10001664,4,2013,29,2013-07-15
22128,IN-2013-61288,FW-143951,OFF-EN-10003508,2,2013,29,2013-07-15
22129,IN-2013-61288,FW-143951,FUR-TA-10001237,1,2013,29,2013-07-15
22130,IN-2013-61288,FW-143951,OFF-SU-10004306,1,2013,29,2013-07-15
22131,IN-2013-61288,FW-143951,FUR-TA-10001786,4,2013,29,2013-07-15
22132,IN-2012-42983,MM-179201,FUR-FU-10002928,3,2012,29,2012-07-09
22133,IN-2012-46889,LH-170201,OFF-PA-10004115,9,2012,43,2012-10-15
22134,IN-2012-46889,LH-170201,TEC-CO-10000865,5,2012,43,2012-10-15
22135,IN-2013-12246,SE-201101,OFF-ST-10001554,2,2013,20,2013-05-13
22136,ID-2012-17006,LB-167951,OFF-EN-10000232,3,2012,39,2012-09-17
22137,ID-2012-17006,LB-167951,OFF-AP-10003473,2,2012,39,2012-09-17
22138,IN-2011-23439,MP-181751,FUR-CH-10000025,3,2011,35,2011-08-22
22139,IN-2012-50942,JB-160001,OFF-SU-10002911,2,2012,46,2012-11-05
22140,IN-2012-50942,JB-160001,OFF-BI-10000168,3,2012,46,2012-11-05
22141,IN-2012-50942,JB-160001,FUR-BO-10000210,2,2012,46,2012-11-05
22142,IN-2014-31902,LC-171401,FUR-CH-10002468,2,2014,51,2014-12-15
22143,IN-2012-66790,JE-157151,OFF-BI-10000777,1,2012,35,2012-08-20
22144,IN-2012-66790,JE-157151,TEC-MA-10004023,10,2012,35,2012-08-20
22145,IN-2014-52846,DK-129851,FUR-FU-10002848,9,2014,16,2014-04-14
22146,IN-2014-52846,DK-129851,OFF-LA-10004062,2,2014,16,2014-04-14
22147,IN-2014-52846,DK-129851,OFF-AR-10000249,2,2014,16,2014-04-14
22148,IN-2014-52846,DK-129851,OFF-AP-10000904,1,2014,16,2014-04-14
22149,IN-2011-18812,CK-127601,OFF-ST-10000542,4,2011,49,2011-11-28
22150,ID-2014-22410,MY-173801,TEC-AC-10001907,4,2014,5,2014-01-27
22151,ID-2014-22410,MY-173801,OFF-LA-10003396,3,2014,5,2014-01-27
22152,ID-2014-22410,MY-173801,OFF-AP-10002283,7,2014,5,2014-01-27
22153,ID-2014-37894,KL-166451,TEC-PH-10002904,5,2014,29,2014-07-14
22154,ID-2014-37894,KL-166451,OFF-ST-10000752,1,2014,29,2014-07-14
22155,ID-2014-37894,KL-166451,FUR-BO-10002031,4,2014,29,2014-07-14
22156,ID-2014-37894,KL-166451,TEC-AC-10003734,2,2014,29,2014-07-14
22157,ID-2014-37894,KL-166451,FUR-BO-10000112,2,2014,29,2014-07-14
22158,ID-2013-56927,FC-143351,OFF-AR-10003554,3,2013,38,2013-09-16
22159,ID-2013-56927,FC-143351,OFF-AR-10001226,3,2013,38,2013-09-16
22160,ID-2013-56927,FC-143351,OFF-EN-10003413,3,2013,38,2013-09-16
22161,ID-2013-56927,FC-143351,OFF-SU-10001689,5,2013,38,2013-09-16
22162,IN-2011-74126,EM-139601,FUR-BO-10003301,3,2011,22,2011-05-23
22163,IN-2011-77668,HM-149801,TEC-AC-10002086,5,2011,34,2011-08-15
22164,IN-2011-77668,HM-149801,OFF-EN-10003537,7,2011,34,2011-08-15
22165,IN-2011-77668,HM-149801,TEC-PH-10003572,6,2011,34,2011-08-15
22166,ID-2012-17601,JM-158651,OFF-AP-10001329,6,2012,51,2012-12-10
22167,ID-2013-45895,BN-114701,TEC-AC-10002719,3,2013,35,2013-08-26
22168,IN-2014-32784,MC-178451,TEC-PH-10002601,2,2014,36,2014-09-01
22169,IN-2012-69926,PO-191801,FUR-CH-10001664,10,2012,43,2012-10-15
22170,IN-2014-34429,NC-186251,OFF-PA-10004495,2,2014,50,2014-12-08
22171,IN-2011-62310,AB-102551,OFF-ST-10002499,2,2011,52,2011-12-19
22172,IN-2011-62310,AB-102551,OFF-ST-10000704,3,2011,52,2011-12-19
22173,IN-2012-40897,BO-114251,OFF-AR-10000851,5,2012,14,2012-03-26
22174,ID-2012-25315,AA-106451,OFF-FA-10002360,5,2012,1,2011-12-26
22175,ID-2012-25315,AA-106451,OFF-ST-10001026,3,2012,1,2011-12-26
22176,ID-2012-25315,AA-106451,TEC-AC-10002795,3,2012,1,2011-12-26
22177,IN-2011-30985,RW-195401,FUR-BO-10002032,2,2011,14,2011-03-28
22178,IN-2011-30985,RW-195401,OFF-AR-10000054,2,2011,14,2011-03-28
22179,ID-2011-57291,SG-208901,FUR-TA-10001633,2,2011,44,2011-10-24
22180,ID-2013-39868,VB-217451,FUR-CH-10003336,2,2013,5,2013-01-28
22181,ID-2013-39868,VB-217451,TEC-CO-10003682,2,2013,5,2013-01-28
22182,ID-2013-39868,VB-217451,OFF-FA-10001375,5,2013,5,2013-01-28
22183,IN-2011-22928,CS-124001,OFF-BI-10003468,5,2011,41,2011-10-03
22184,IN-2014-79593,PO-191801,TEC-CO-10004689,4,2014,23,2014-06-02
22185,IN-2012-55527,MS-175301,OFF-AP-10002351,8,2012,44,2012-10-22
22186,IN-2014-38223,MS-177701,TEC-PH-10003062,2,2014,31,2014-07-28
22187,IN-2013-50018,JH-158201,OFF-EN-10002679,1,2013,8,2013-02-18
22188,IN-2013-50018,JH-158201,OFF-BI-10003018,3,2013,8,2013-02-18
22189,IN-2012-44572,DB-129101,TEC-MA-10002039,1,2012,4,2012-01-16
22190,IN-2012-26757,VM-216851,OFF-ST-10004346,3,2012,4,2012-01-16
22191,ID-2011-43347,CM-118151,OFF-PA-10003906,2,2011,43,2011-10-17
22192,IN-2011-49752,CB-124151,OFF-AR-10001823,4,2011,49,2011-11-28
22193,IN-2011-49752,CB-124151,FUR-CH-10004049,2,2011,49,2011-11-28
22194,IN-2011-49752,CB-124151,OFF-LA-10003141,9,2011,49,2011-11-28
22195,IN-2011-49752,CB-124151,OFF-AR-10002897,1,2011,49,2011-11-28
22196,IN-2012-51173,TC-211451,OFF-LA-10000668,7,2012,2,2012-01-02
22197,IN-2012-51173,TC-211451,TEC-MA-10003351,9,2012,2,2012-01-02
22198,IN-2012-51173,TC-211451,TEC-CO-10001775,2,2012,2,2012-01-02
22199,IN-2012-51173,TC-211451,OFF-SU-10003537,3,2012,2,2012-01-02
22200,ID-2014-24391,FH-143651,OFF-LA-10003807,2,2014,39,2014-09-22
22201,ID-2014-24391,FH-143651,FUR-BO-10002308,2,2014,39,2014-09-22
22202,IN-2011-52153,PH-187901,OFF-LA-10002703,6,2011,44,2011-10-24
22203,IN-2012-50466,AH-106901,OFF-BI-10000389,2,2012,50,2012-12-03
22204,IN-2013-61841,CM-123851,TEC-CO-10004998,4,2013,17,2013-04-22
22205,IN-2013-61841,CM-123851,TEC-PH-10003430,2,2013,17,2013-04-22
22206,IN-2013-61841,CM-123851,OFF-ST-10001357,2,2013,17,2013-04-22
22207,IN-2014-59202,AB-101051,TEC-CO-10003496,5,2014,22,2014-05-26
22208,ID-2014-76009,MT-180701,TEC-AC-10002335,2,2014,23,2014-06-02
22209,ID-2014-76009,MT-180701,OFF-ST-10003445,3,2014,23,2014-06-02
22210,ID-2014-76009,MT-180701,OFF-ST-10004802,3,2014,23,2014-06-02
22211,ID-2014-20422,JP-154601,OFF-FA-10003716,2,2014,42,2014-10-13
22212,ID-2014-20422,JP-154601,FUR-CH-10004576,6,2014,42,2014-10-13
22213,IN-2013-46896,DE-132551,OFF-BI-10003309,6,2013,29,2013-07-15
22214,IN-2013-46896,DE-132551,OFF-SU-10001442,3,2013,29,2013-07-15
22215,IN-2013-46896,DE-132551,TEC-AC-10001792,3,2013,29,2013-07-15
22216,IN-2011-44145,HJ-148751,OFF-AP-10003500,2,2011,31,2011-07-25
22217,IN-2011-44145,HJ-148751,OFF-LA-10002088,1,2011,31,2011-07-25
22218,IN-2011-44145,HJ-148751,OFF-AP-10001931,3,2011,31,2011-07-25
22219,IN-2014-51719,DV-130451,OFF-ST-10001694,4,2014,47,2014-11-17
22220,IN-2014-51719,DV-130451,OFF-ST-10003837,7,2014,47,2014-11-17
22221,ID-2011-35885,VM-216851,TEC-MA-10002633,1,2011,44,2011-10-24
22222,ID-2011-35885,VM-216851,FUR-BO-10001934,3,2011,44,2011-10-24
22223,IN-2014-37712,BK-112601,OFF-BI-10002329,5,2014,46,2014-11-10
22224,IN-2014-37712,BK-112601,TEC-CO-10001222,1,2014,46,2014-11-10
22225,IN-2013-69961,Dl-136001,FUR-CH-10002573,4,2013,38,2013-09-16
22226,ID-2014-13618,DR-128801,OFF-SU-10001346,9,2014,49,2014-12-01
22227,IN-2013-78907,AJ-107951,TEC-MA-10002029,2,2013,3,2013-01-14
22228,IN-2013-78907,AJ-107951,OFF-ST-10002499,2,2013,3,2013-01-14
22229,IN-2014-49465,JJ-157601,OFF-ST-10004365,3,2014,46,2014-11-10
22230,ID-2013-38181,MY-173801,TEC-PH-10002683,2,2013,25,2013-06-17
22231,ID-2013-38181,MY-173801,FUR-CH-10002468,2,2013,25,2013-06-17
22232,ID-2013-38181,MY-173801,TEC-PH-10003723,2,2013,25,2013-06-17
22233,IN-2012-64893,TH-215501,OFF-EN-10002166,2,2012,20,2012-05-07
22234,IN-2013-60805,NF-183851,OFF-BI-10004986,4,2013,21,2013-05-20
22235,IN-2013-60805,NF-183851,OFF-LA-10002289,3,2013,21,2013-05-20
22236,IN-2013-59027,SS-208751,FUR-CH-10004306,3,2013,49,2013-12-02
22237,ID-2014-31125,BT-113051,OFF-FA-10001187,3,2014,2,2014-01-06
22238,ID-2014-31125,BT-113051,FUR-FU-10002598,2,2014,2,2014-01-06
22239,ID-2014-31125,BT-113051,OFF-AR-10004780,3,2014,2,2014-01-06
22240,ID-2014-31125,BT-113051,FUR-CH-10000027,3,2014,2,2014-01-06
22241,ID-2014-31125,BT-113051,OFF-AR-10000539,4,2014,2,2014-01-06
22242,ID-2014-31125,BT-113051,OFF-FA-10002175,7,2014,2,2014-01-06
22243,IN-2012-22431,AS-102851,OFF-LA-10003273,1,2012,12,2012-03-12
22244,IN-2012-22431,AS-102851,OFF-LA-10003778,1,2012,12,2012-03-12
22245,IN-2013-40533,BN-115151,OFF-EN-10003619,2,2013,4,2013-01-21
22246,IN-2013-40533,BN-115151,OFF-BI-10003646,2,2013,4,2013-01-21
22247,IN-2013-40533,BN-115151,OFF-SU-10003527,3,2013,4,2013-01-21
22248,ID-2011-70787,GB-145751,OFF-SU-10001686,5,2011,50,2011-12-05
22249,ID-2011-70787,GB-145751,FUR-FU-10004064,4,2011,50,2011-12-05
22250,ID-2011-11385,TH-211001,OFF-ST-10001824,5,2011,32,2011-08-01
22251,IN-2013-68449,PC-187451,OFF-EN-10002613,2,2013,5,2013-01-28
22252,IN-2013-68449,PC-187451,OFF-ST-10002240,3,2013,5,2013-01-28
22253,IN-2011-47883,JH-159851,OFF-SU-10000618,3,2011,1,2010-12-27
22254,IN-2011-47883,JH-159851,OFF-PA-10001968,2,2011,1,2010-12-27
22255,IN-2011-47883,JH-159851,FUR-FU-10003447,5,2011,1,2010-12-27
22256,ID-2012-68050,BB-109901,OFF-ST-10003256,6,2012,36,2012-08-27
22257,ID-2012-68050,BB-109901,OFF-AP-10002326,5,2012,36,2012-08-27
22258,ID-2013-49248,CM-118301,FUR-BO-10004399,4,2013,19,2013-05-06
22259,ID-2013-49248,CM-118301,TEC-CO-10002035,4,2013,19,2013-05-06
22260,ID-2013-49248,CM-118301,TEC-CO-10003522,2,2013,19,2013-05-06
22261,ID-2013-49248,CM-118301,OFF-ST-10003017,4,2013,19,2013-05-06
22262,ID-2013-49248,CM-118301,OFF-ST-10001534,6,2013,19,2013-05-06
22263,ID-2013-63640,RB-193301,OFF-LA-10000624,6,2013,19,2013-05-06
22264,ID-2013-63640,RB-193301,OFF-SU-10002547,3,2013,19,2013-05-06
22265,ID-2013-37383,MY-182951,TEC-CO-10002379,7,2013,1,2012-12-31
22266,ID-2013-37383,MY-182951,TEC-AC-10002455,4,2013,1,2012-12-31
22267,ID-2013-37383,MY-182951,OFF-PA-10004185,4,2013,1,2012-12-31
22268,ID-2013-37383,MY-182951,TEC-AC-10001500,8,2013,1,2012-12-31
22269,ID-2013-37383,MY-182951,OFF-ST-10003141,8,2013,1,2012-12-31
22270,ID-2013-37383,MY-182951,OFF-SU-10001308,3,2013,1,2012-12-31
22271,IN-2014-17160,KH-166901,OFF-PA-10003943,2,2014,34,2014-08-18
22272,IN-2014-17160,KH-166901,OFF-FA-10000720,5,2014,34,2014-08-18
22273,IN-2014-17160,KH-166901,OFF-EN-10002007,3,2014,34,2014-08-18
22274,ID-2014-17342,NM-185201,OFF-BI-10004589,3,2014,38,2014-09-15
22275,ID-2014-17342,NM-185201,FUR-CH-10004600,10,2014,38,2014-09-15
22276,ID-2014-17342,NM-185201,OFF-SU-10003537,2,2014,38,2014-09-15
22277,IN-2011-12134,RD-195851,TEC-AC-10001438,2,2011,48,2011-11-21
22278,IN-2012-18434,CR-126251,OFF-EN-10000387,2,2012,40,2012-09-24
22279,IN-2012-18434,CR-126251,OFF-BI-10004589,2,2012,40,2012-09-24
22280,IN-2012-18434,CR-126251,OFF-BI-10001399,3,2012,40,2012-09-24
22281,ID-2014-77675,TT-212201,OFF-LA-10003610,3,2014,11,2014-03-10
22282,ID-2013-33477,SS-205151,OFF-AP-10001670,1,2013,2,2013-01-07
22283,IN-2011-18854,RB-197951,OFF-AR-10004780,6,2011,51,2011-12-12
22284,IN-2011-18854,RB-197951,OFF-SU-10003343,3,2011,51,2011-12-12
22285,ID-2013-74434,AH-102101,OFF-BI-10004483,3,2013,38,2013-09-16
22286,ID-2013-37964,SW-202751,FUR-FU-10004780,6,2013,48,2013-11-25
22287,ID-2013-37964,SW-202751,OFF-EN-10004503,5,2013,48,2013-11-25
22288,IN-2011-73335,EH-141251,TEC-CO-10001531,1,2011,24,2011-06-06
22289,IN-2011-73335,EH-141251,TEC-AC-10003895,3,2011,24,2011-06-06
22290,IN-2011-73335,EH-141251,TEC-CO-10000269,3,2011,24,2011-06-06
22291,IN-2011-37019,HH-150101,OFF-BI-10003018,8,2011,32,2011-08-01
22292,IN-2011-37019,HH-150101,OFF-EN-10004590,2,2011,32,2011-08-01
22293,IN-2014-48534,AC-106151,OFF-EN-10002007,6,2014,51,2014-12-15
22294,IN-2011-22830,BM-117851,OFF-BI-10003098,1,2011,31,2011-07-25
22295,IN-2011-22830,BM-117851,OFF-ST-10001229,3,2011,31,2011-07-25
22296,IN-2011-22830,BM-117851,OFF-SU-10001382,2,2011,31,2011-07-25
22297,IN-2011-22830,BM-117851,OFF-LA-10000108,2,2011,31,2011-07-25
